# Time	Cd	Cl	Cm
5.373	1.95556	-9.46472e-06	2.53518e-06
5.374	1.95556	-9.44288e-06	2.52936e-06
5.375	1.95554	-9.20067e-06	2.49305e-06
5.376	1.95555	-9.55974e-06	2.54276e-06
5.377	1.95554	-9.45892e-06	2.53123e-06
5.378	1.95554	-9.34022e-06	2.52396e-06
5.379	1.95553	-9.39914e-06	2.51956e-06
5.38	1.95552	-9.23865e-06	2.49035e-06
5.381	1.95552	-9.62069e-06	2.5291e-06
5.382	1.95551	-9.14868e-06	2.47552e-06
5.383	1.95551	-9.61629e-06	2.54727e-06
5.384	1.95551	-9.46691e-06	2.5139e-06
5.385	1.95549	-9.14949e-06	2.48066e-06
5.386	1.9555	-9.65798e-06	2.54758e-06
5.387	1.95549	-9.33291e-06	2.51731e-06
5.388	1.95549	-9.45436e-06	2.52328e-06
5.389	1.95548	-9.18657e-06	2.52561e-06
5.39	1.95547	-9.33184e-06	2.47133e-06
5.391	1.95548	-9.4774e-06	2.53806e-06
5.392	1.95546	-9.13897e-06	2.47816e-06
5.393	1.95546	-9.36835e-06	2.49607e-06
5.394	1.95546	-9.29489e-06	2.52687e-06
5.395	1.95545	-9.27427e-06	2.46904e-06
5.396	1.95545	-9.52419e-06	2.53535e-06
5.397	1.95544	-9.11394e-06	2.4768e-06
5.398	1.95544	-9.49373e-06	2.52267e-06
5.399	1.95543	-9.09367e-06	2.47438e-06
5.4	1.95543	-9.40003e-06	2.53176e-06
5.401	1.95542	-9.44041e-06	2.50214e-06
5.402	1.95541	-9.24604e-06	2.4721e-06
5.403	1.95541	-9.39446e-06	2.48634e-06
5.404	1.95541	-9.29327e-06	2.51701e-06
5.405	1.9554	-9.22208e-06	2.52804e-06
5.406	1.9554	-9.05685e-06	2.56573e-06
5.407	1.95539	-9.31384e-06	2.49165e-06
5.408	1.95539	-9.2509e-06	2.49582e-06
5.409	1.95538	-9.2634e-06	2.46229e-06
5.41	1.95538	-9.35098e-06	2.50489e-06
5.411	1.95537	-9.3409e-06	2.49913e-06
5.412	1.95537	-9.17217e-06	2.5076e-06
5.413	1.95536	-9.27339e-06	2.50354e-06
5.414	1.95536	-9.10616e-06	2.49574e-06
5.415	1.95535	-9.23265e-06	2.50293e-06
5.416	1.95535	-9.16263e-06	2.49814e-06
5.417	1.95534	-9.1147e-06	2.50465e-06
5.418	1.95534	-9.25433e-06	2.49109e-06
5.419	1.95533	-9.16712e-06	2.44383e-06
5.42	1.95533	-9.18374e-06	2.51667e-06
5.421	1.95532	-9.26622e-06	2.4941e-06
5.422	1.95532	-9.36891e-06	2.47669e-06
5.423	1.95532	-9.32341e-06	2.47599e-06
5.424	1.95531	-9.21774e-06	2.49908e-06
5.425	1.95531	-9.09347e-06	2.49093e-06
5.426	1.9553	-9.24263e-06	2.49588e-06
5.427	1.9553	-9.12896e-06	2.4909e-06
5.428	1.95529	-9.15763e-06	2.48649e-06
5.429	1.95529	-9.33747e-06	2.48972e-06
5.43	1.95528	-9.03056e-06	2.49088e-06
5.431	1.95528	-9.22489e-06	2.47403e-06
5.432	1.95527	-9.18236e-06	2.44494e-06
5.433	1.95526	-9.07461e-06	2.44003e-06
5.434	1.95526	-9.09846e-06	2.49325e-06
5.435	1.95525	-9.29547e-06	2.47125e-06
5.436	1.95525	-9.12186e-06	2.49045e-06
5.437	1.95525	-9.11503e-06	2.48533e-06
5.438	1.95524	-9.13146e-06	2.48392e-06
5.439	1.95524	-9.16739e-06	2.48005e-06
5.44	1.95523	-9.13581e-06	2.48183e-06
5.441	1.95523	-9.08162e-06	2.46985e-06
5.442	1.95522	-9.13159e-06	2.4584e-06
5.443	1.95522	-8.99659e-06	2.49131e-06
5.444	1.95522	-9.23872e-06	2.47825e-06
5.445	1.95521	-9.09993e-06	2.4732e-06
5.446	1.95521	-9.10907e-06	2.46157e-06
5.447	1.9552	-9.32434e-06	2.47341e-06
5.448	1.9552	-9.03e-06	2.46349e-06
5.449	1.95519	-9.03513e-06	2.47657e-06
5.45	1.95519	-9.03653e-06	2.4648e-06
5.451	1.95518	-9.05805e-06	2.45707e-06
5.452	1.95518	-9.19272e-06	2.4663e-06
5.453	1.95517	-9.06009e-06	2.44013e-06
5.454	1.95517	-9.05104e-06	2.48409e-06
5.455	1.95516	-8.96617e-06	2.45407e-06
5.456	1.95516	-9.1239e-06	2.44619e-06
5.457	1.95515	-8.74899e-06	2.52318e-06
5.458	1.95515	-9.0459e-06	2.45083e-06
5.459	1.95514	-9.07826e-06	2.45684e-06
5.46	1.95514	-9.08824e-06	2.45869e-06
5.461	1.95513	-8.99044e-06	2.45301e-06
5.462	1.95513	-9.16189e-06	2.44995e-06
5.463	1.95512	-8.95928e-06	2.45596e-06
5.464	1.95512	-9.11707e-06	2.45596e-06
5.465	1.95512	-9.09571e-06	2.44985e-06
5.466	1.95511	-9.04697e-06	2.45388e-06
5.467	1.95511	-9.0309e-06	2.45808e-06
5.468	1.9551	-9.0435e-06	2.45507e-06
5.469	1.9551	-9.00521e-06	2.44377e-06
5.47	1.95509	-9.08408e-06	2.44793e-06
5.471	1.95509	-8.97617e-06	2.45782e-06
5.472	1.95508	-9.01504e-06	2.44218e-06
5.473	1.95508	-8.96213e-06	2.4581e-06
5.474	1.95507	-9.08594e-06	2.45134e-06
5.475	1.95507	-8.96827e-06	2.45587e-06
5.476	1.95506	-8.94388e-06	2.44349e-06
5.477	1.95506	-9.14608e-06	2.44245e-06
5.478	1.95505	-8.95846e-06	2.42275e-06
5.479	1.95505	-9.12104e-06	2.40101e-06
5.48	1.95505	-8.9436e-06	2.43287e-06
5.481	1.95504	-8.98627e-06	2.40095e-06
5.482	1.95504	-8.99733e-06	2.44552e-06
5.483	1.95503	-9.15328e-06	2.43832e-06
5.484	1.95503	-8.84133e-06	2.44722e-06
5.485	1.95502	-9.02462e-06	2.42913e-06
5.486	1.95502	-8.98287e-06	2.43903e-06
5.487	1.95501	-9.20311e-06	2.43443e-06
5.488	1.95501	-8.88327e-06	2.43198e-06
5.489	1.955	-9.199e-06	2.43701e-06
5.49	1.955	-8.85871e-06	2.42885e-06
5.491	1.95499	-8.96116e-06	2.43329e-06
5.492	1.95499	-9.05684e-06	2.424e-06
5.493	1.95499	-8.93753e-06	2.4365e-06
5.494	1.95498	-8.84125e-06	2.42873e-06
5.495	1.95498	-9.05357e-06	2.42339e-06
5.496	1.95497	-8.83625e-06	2.44687e-06
5.497	1.95497	-8.93045e-06	2.43537e-06
5.498	1.95496	-8.81104e-06	2.4281e-06
5.499	1.95496	-8.99487e-06	2.41299e-06
5.5	1.95495	-8.99599e-06	2.41557e-06
5.501	1.95495	-8.83008e-06	2.39249e-06
5.502	1.95494	-8.84283e-06	2.39601e-06
5.503	1.95494	-8.92921e-06	2.43719e-06
5.504	1.95494	-8.94584e-06	2.41025e-06
5.505	1.95493	-9.03754e-06	2.42477e-06
5.506	1.95493	-8.926e-06	2.42717e-06
5.507	1.95492	-8.86407e-06	2.38045e-06
5.508	1.95492	-8.83534e-06	2.42483e-06
5.509	1.95491	-8.97295e-06	2.42107e-06
5.51	1.9549	-8.83186e-06	2.37498e-06
5.511	1.9549	-8.74602e-06	2.4392e-06
5.512	1.9549	-8.86374e-06	2.41728e-06
5.513	1.95489	-8.94467e-06	2.4107e-06
5.514	1.95489	-8.95813e-06	2.41284e-06
5.515	1.95489	-8.86786e-06	2.4112e-06
5.516	1.95488	-8.8169e-06	2.37234e-06
5.517	1.95488	-8.76951e-06	2.42144e-06
5.518	1.95487	-8.81321e-06	2.40825e-06
5.519	1.95487	-8.90629e-06	2.41009e-06
5.52	1.95486	-8.80008e-06	2.41997e-06
5.521	1.95486	-8.90468e-06	2.39417e-06
5.522	1.95485	-8.85187e-06	2.40102e-06
5.523	1.95485	-8.78119e-06	2.40887e-06
5.524	1.95484	-8.87457e-06	2.40239e-06
5.525	1.95484	-8.90361e-06	2.40111e-06
5.526	1.95484	-8.70143e-06	2.42682e-06
5.527	1.95483	-9.05041e-06	2.39983e-06
5.528	1.95483	-8.67859e-06	2.41689e-06
5.529	1.95482	-8.80865e-06	2.38884e-06
5.53	1.95482	-8.74985e-06	2.40955e-06
5.531	1.95481	-8.8372e-06	2.39342e-06
5.532	1.9548	-8.76265e-06	2.35966e-06
5.533	1.95481	-8.79145e-06	2.43493e-06
5.534	1.9548	-8.71545e-06	2.41424e-06
5.535	1.9548	-8.79318e-06	2.38962e-06
5.536	1.95479	-8.83632e-06	2.3859e-06
5.537	1.95478	-8.65853e-06	2.35876e-06
5.538	1.95478	-8.87919e-06	2.40972e-06
5.539	1.95478	-8.73616e-06	2.40686e-06
5.54	1.95477	-8.67736e-06	2.39202e-06
5.541	1.95477	-8.7046e-06	2.38971e-06
5.542	1.95476	-8.85873e-06	2.38997e-06
5.543	1.95476	-8.58754e-06	2.38913e-06
5.544	1.95475	-8.84161e-06	2.3793e-06
5.545	1.95475	-8.7182e-06	2.40772e-06
5.546	1.95475	-8.62107e-06	2.39865e-06
5.547	1.95474	-8.79437e-06	2.37705e-06
5.548	1.95474	-8.65691e-06	2.38063e-06
5.549	1.95473	-8.70691e-06	2.39507e-06
5.55	1.95473	-8.69898e-06	2.38144e-06
5.551	1.95472	-8.66016e-06	2.3748e-06
5.552	1.95472	-8.67647e-06	2.35945e-06
5.553	1.95472	-8.72462e-06	2.3952e-06
5.554	1.95471	-8.75498e-06	2.3732e-06
5.555	1.95471	-8.79091e-06	2.39176e-06
5.556	1.9547	-8.54737e-06	2.38026e-06
5.557	1.9547	-8.79623e-06	2.36935e-06
5.558	1.95469	-8.58591e-06	2.37361e-06
5.559	1.95469	-8.79471e-06	2.37063e-06
5.56	1.95468	-8.67609e-06	2.38646e-06
5.561	1.95468	-8.69518e-06	2.37022e-06
5.562	1.95468	-8.67251e-06	2.38222e-06
5.563	1.95467	-8.80791e-06	2.36431e-06
5.564	1.95467	-8.79304e-06	2.36798e-06
5.565	1.95466	-8.61629e-06	2.37215e-06
5.566	1.95466	-8.55153e-06	2.35289e-06
5.567	1.95466	-8.56443e-06	2.36941e-06
5.568	1.95465	-8.57892e-06	2.36638e-06
5.569	1.95464	-8.78865e-06	2.36095e-06
5.57	1.95464	-8.65946e-06	2.36054e-06
5.571	1.95464	-8.66947e-06	2.36095e-06
5.572	1.95463	-8.64101e-06	2.35654e-06
5.573	1.95463	-8.61943e-06	2.35777e-06
5.574	1.95462	-8.61251e-06	2.3562e-06
5.575	1.95462	-8.71023e-06	2.3609e-06
5.576	1.95461	-8.68522e-06	2.35621e-06
5.577	1.95461	-8.64788e-06	2.35302e-06
5.578	1.95461	-8.64388e-06	2.3552e-06
5.579	1.9546	-8.66966e-06	2.35069e-06
5.58	1.9546	-8.62185e-06	2.35352e-06
5.581	1.95459	-8.64268e-06	2.36592e-06
5.582	1.95459	-8.70324e-06	2.34757e-06
5.583	1.95458	-8.47655e-06	2.35073e-06
5.584	1.95458	-8.62729e-06	2.34416e-06
5.585	1.95458	-8.70387e-06	2.33661e-06
5.586	1.95457	-8.58591e-06	2.35135e-06
5.587	1.95457	-8.52527e-06	2.36019e-06
5.588	1.95456	-8.51625e-06	2.3685e-06
5.589	1.95456	-8.39038e-06	2.34178e-06
5.59	1.95455	-8.62858e-06	2.3419e-06
5.591	1.95455	-8.51388e-06	2.35972e-06
5.592	1.95454	-8.37768e-06	2.37042e-06
5.593	1.95454	-8.70163e-06	2.33069e-06
5.594	1.95454	-8.47158e-06	2.34455e-06
5.595	1.95453	-8.51668e-06	2.33652e-06
5.596	1.95453	-8.65982e-06	2.34224e-06
5.597	1.95452	-8.55976e-06	2.32376e-06
5.598	1.95452	-8.64418e-06	2.34187e-06
5.599	1.95452	-8.5986e-06	2.33058e-06
5.6	1.95451	-8.56559e-06	2.33566e-06
5.601	1.95451	-8.54474e-06	2.32519e-06
5.602	1.9545	-8.59726e-06	2.33745e-06
5.603	1.9545	-8.52552e-06	2.3271e-06
5.604	1.9545	-8.45533e-06	2.33771e-06
5.605	1.95449	-8.49578e-06	2.33241e-06
5.606	1.95449	-8.45086e-06	2.34928e-06
5.607	1.95448	-8.56744e-06	2.32831e-06
5.608	1.95448	-8.57829e-06	2.32561e-06
5.609	1.95447	-8.38916e-06	2.34947e-06
5.61	1.95447	-8.53278e-06	2.3144e-06
5.611	1.95446	-8.50506e-06	2.33595e-06
5.612	1.95446	-8.28891e-06	2.3247e-06
5.613	1.95446	-8.43389e-06	2.33614e-06
5.614	1.95445	-8.42179e-06	2.30408e-06
5.615	1.95445	-8.47301e-06	2.32421e-06
5.616	1.95444	-8.44167e-06	2.3324e-06
5.617	1.95444	-8.44937e-06	2.3213e-06
5.618	1.95444	-8.37865e-06	2.33104e-06
5.619	1.95443	-8.38658e-06	2.32553e-06
5.62	1.95443	-8.59818e-06	2.30351e-06
5.621	1.95442	-8.44692e-06	2.32447e-06
5.622	1.95442	-8.58277e-06	2.3051e-06
5.623	1.95441	-8.3883e-06	2.30687e-06
5.624	1.95441	-8.46614e-06	2.32693e-06
5.625	1.9544	-8.56114e-06	2.31283e-06
5.626	1.9544	-8.43877e-06	2.31253e-06
5.627	1.9544	-8.45776e-06	2.30948e-06
5.628	1.95439	-8.49675e-06	2.30673e-06
5.629	1.95439	-8.4021e-06	2.30177e-06
5.63	1.95438	-8.38798e-06	2.31486e-06
5.631	1.95438	-8.51736e-06	2.29938e-06
5.632	1.95437	-8.36753e-06	2.30022e-06
5.633	1.95437	-8.50614e-06	2.30061e-06
5.634	1.95437	-8.35846e-06	2.2986e-06
5.635	1.95436	-8.41645e-06	2.30707e-06
5.636	1.95436	-8.34229e-06	2.299e-06
5.637	1.95435	-8.50717e-06	2.29974e-06
5.638	1.95435	-8.47559e-06	2.30119e-06
5.639	1.95435	-8.34454e-06	2.29642e-06
5.64	1.95434	-8.34579e-06	2.31156e-06
5.641	1.95434	-8.17969e-06	2.31661e-06
5.642	1.95434	-8.30755e-06	2.30962e-06
5.643	1.95433	-8.2934e-06	2.28787e-06
5.644	1.95433	-8.27858e-06	2.27833e-06
5.645	1.95432	-8.35325e-06	2.26134e-06
5.646	1.95432	-8.34854e-06	2.37806e-06
5.647	1.95431	-8.35161e-06	2.35551e-06
5.648	1.95431	-8.39275e-06	2.28849e-06
5.649	1.9543	-8.1859e-06	2.2949e-06
5.65	1.9543	-8.27125e-06	2.28411e-06
5.651	1.9543	-8.21231e-06	2.29283e-06
5.652	1.95429	-8.34318e-06	2.28792e-06
5.653	1.95429	-8.44895e-06	2.28647e-06
5.654	1.95428	-8.13051e-06	2.30334e-06
5.655	1.95428	-8.37019e-06	2.29282e-06
5.656	1.95427	-8.21595e-06	2.28889e-06
5.657	1.95427	-8.44382e-06	2.28062e-06
5.658	1.95427	-8.10026e-06	2.30207e-06
5.659	1.95426	-8.25727e-06	2.29959e-06
5.66	1.95426	-8.20759e-06	2.28151e-06
5.661	1.95425	-8.37688e-06	2.28708e-06
5.662	1.95425	-8.15745e-06	2.30012e-06
5.663	1.95424	-8.3443e-06	2.2734e-06
5.664	1.95424	-8.39391e-06	2.26817e-06
5.665	1.95424	-8.3619e-06	2.26915e-06
5.666	1.95423	-8.35091e-06	2.26923e-06
5.667	1.95423	-8.08835e-06	2.29453e-06
5.668	1.95422	-8.32332e-06	2.27884e-06
5.669	1.95422	-8.26997e-06	2.27e-06
5.67	1.95422	-8.2624e-06	2.26627e-06
5.671	1.95421	-8.3087e-06	2.2683e-06
5.672	1.95421	-8.23876e-06	2.27624e-06
5.673	1.95421	-8.16368e-06	2.27554e-06
5.674	1.9542	-8.2006e-06	2.26548e-06
5.675	1.9542	-8.29926e-06	2.27469e-06
5.676	1.95419	-8.22174e-06	2.26889e-06
5.677	1.95419	-8.32899e-06	2.25706e-06
5.678	1.95418	-8.22945e-06	2.26673e-06
5.679	1.95418	-8.25264e-06	2.26727e-06
5.68	1.95418	-8.00677e-06	2.2857e-06
5.681	1.95417	-8.27305e-06	2.2631e-06
5.682	1.95417	-8.13035e-06	2.27592e-06
5.683	1.95416	-8.26816e-06	2.26558e-06
5.684	1.95416	-8.2274e-06	2.24945e-06
5.685	1.95415	-8.23291e-06	2.25618e-06
5.686	1.95415	-8.28066e-06	2.25133e-06
5.687	1.95415	-8.23077e-06	2.25877e-06
5.688	1.95414	-8.22727e-06	2.2583e-06
5.689	1.95414	-8.05401e-06	2.26508e-06
5.69	1.95414	-8.19345e-06	2.26159e-06
5.691	1.95413	-8.17178e-06	2.24129e-06
5.692	1.95413	-8.23923e-06	2.24758e-06
5.693	1.95412	-8.21839e-06	2.24455e-06
5.694	1.95412	-8.05598e-06	2.25088e-06
5.695	1.95412	-8.22492e-06	2.24765e-06
5.696	1.95411	-8.04462e-06	2.24759e-06
5.697	1.95411	-8.20564e-06	2.24211e-06
5.698	1.9541	-8.13633e-06	2.24987e-06
5.699	1.9541	-8.08267e-06	2.26213e-06
5.7	1.95409	-8.13447e-06	2.24219e-06
5.701	1.95409	-8.11984e-06	2.23706e-06
5.702	1.95409	-8.17756e-06	2.2354e-06
5.703	1.95408	-8.06722e-06	2.24568e-06
5.704	1.95407	-8.12522e-06	2.19709e-06
5.705	1.95408	-8.08487e-06	2.26394e-06
5.706	1.95407	-8.17622e-06	2.23418e-06
5.707	1.95407	-8.13849e-06	2.23471e-06
5.708	1.95406	-8.08191e-06	2.23271e-06
5.709	1.95406	-8.08361e-06	2.22953e-06
5.71	1.95405	-8.05854e-06	2.23325e-06
5.711	1.95405	-8.12958e-06	2.22789e-06
5.712	1.95405	-8.05576e-06	2.22891e-06
5.713	1.95404	-8.07323e-06	2.2285e-06
5.714	1.95404	-8.09956e-06	2.22408e-06
5.715	1.95403	-8.05062e-06	2.22253e-06
5.716	1.95403	-8.11189e-06	2.20142e-06
5.717	1.95403	-7.91594e-06	2.22367e-06
5.718	1.95402	-8.11033e-06	2.18391e-06
5.719	1.95402	-8.04843e-06	2.24404e-06
5.72	1.95401	-8.12641e-06	2.23023e-06
5.721	1.95401	-8.08403e-06	2.2118e-06
5.722	1.95401	-7.97428e-06	2.2119e-06
5.723	1.954	-8.11145e-06	2.22021e-06
5.724	1.95399	-8.03713e-06	2.16277e-06
5.725	1.954	-8.04628e-06	2.23328e-06
5.726	1.95399	-8.11829e-06	2.21065e-06
5.727	1.95399	-8.01963e-06	2.21223e-06
5.728	1.95398	-8.06089e-06	2.17603e-06
5.729	1.95398	-7.85454e-06	2.25481e-06
5.73	1.95397	-8.04176e-06	2.17265e-06
5.731	1.95397	-8.15255e-06	2.18383e-06
5.732	1.95396	-8.1299e-06	2.18665e-06
5.733	1.95397	-8.04197e-06	2.23404e-06
5.734	1.95395	-7.98568e-06	2.17319e-06
5.735	1.95396	-8.05543e-06	2.22868e-06
5.736	1.95395	-7.7628e-06	2.2134e-06
5.737	1.95394	-8.09351e-06	2.16516e-06
5.738	1.95394	-8.13155e-06	2.17337e-06
5.739	1.95394	-7.88053e-06	2.18263e-06
5.74	1.95393	-8.07262e-06	2.16385e-06
5.741	1.95393	-7.90037e-06	2.18012e-06
5.742	1.95392	-8.06232e-06	2.16306e-06
5.743	1.95392	-7.89629e-06	2.17894e-06
5.744	1.95392	-8.05813e-06	2.16176e-06
5.745	1.95392	-8.11236e-06	2.19275e-06
5.746	1.95391	-8.03656e-06	2.17198e-06
5.747	1.95391	-8.07268e-06	2.1719e-06
5.748	1.9539	-8.11678e-06	2.17013e-06
5.749	1.9539	-7.99919e-06	2.17477e-06
5.75	1.95389	-8.02519e-06	2.17154e-06
5.751	1.95389	-8.11239e-06	2.16887e-06
5.752	1.95389	-8.06575e-06	2.17125e-06
5.753	1.95388	-7.9213e-06	2.17044e-06
5.754	1.95388	-8.05275e-06	2.17234e-06
5.755	1.95387	-8.00233e-06	2.1683e-06
5.756	1.95388	-7.99264e-06	2.21155e-06
5.757	1.95387	-7.80083e-06	2.14706e-06
5.758	1.95387	-8.05424e-06	2.20092e-06
5.759	1.95386	-7.80191e-06	2.14579e-06
5.76	1.95386	-7.85299e-06	2.1797e-06
5.761	1.95385	-7.86535e-06	2.16147e-06
5.762	1.95385	-7.89455e-06	2.17892e-06
5.763	1.95384	-8.08679e-06	2.15064e-06
5.764	1.95385	-7.95635e-06	2.1974e-06
5.765	1.95383	-7.73848e-06	2.15156e-06
5.766	1.95383	-7.81223e-06	2.16588e-06
5.767	1.95383	-8.0502e-06	2.15483e-06
5.768	1.95383	-8.14233e-06	2.16628e-06
5.769	1.95382	-8.01307e-06	2.19943e-06
5.77	1.95382	-7.98406e-06	2.12555e-06
5.771	1.95381	-7.69332e-06	2.1599e-06
5.772	1.95381	-7.80835e-06	2.17754e-06
5.773	1.9538	-8.04272e-06	2.14623e-06
5.774	1.9538	-7.89197e-06	2.14857e-06
5.775	1.9538	-7.87498e-06	2.1524e-06
5.776	1.95379	-7.87002e-06	2.14958e-06
5.777	1.95379	-7.79821e-06	2.14986e-06
5.778	1.95378	-7.94405e-06	2.13817e-06
5.779	1.95378	-7.97246e-06	2.14759e-06
5.78	1.95378	-7.83501e-06	2.14761e-06
5.781	1.95377	-7.93347e-06	2.14456e-06
5.782	1.95377	-7.83921e-06	2.14787e-06
5.783	1.95377	-8.04054e-06	2.15499e-06
5.784	1.95376	-7.77274e-06	2.1155e-06
5.785	1.95376	-7.87922e-06	2.16372e-06
5.786	1.95376	-8.08673e-06	2.13568e-06
5.787	1.95375	-7.91348e-06	2.14e-06
5.788	1.95375	-7.78858e-06	2.14531e-06
5.789	1.95375	-7.95715e-06	2.12006e-06
5.79	1.95374	-7.70649e-06	2.10005e-06
5.791	1.95374	-7.77006e-06	2.17625e-06
5.792	1.95373	-7.93362e-06	2.16877e-06
5.793	1.95373	-7.89148e-06	2.13404e-06
5.794	1.95372	-7.65396e-06	2.12924e-06
5.795	1.95372	-7.69248e-06	2.14961e-06
5.796	1.95372	-7.90226e-06	2.14544e-06
5.797	1.95371	-7.65928e-06	2.11577e-06
5.798	1.95371	-7.8805e-06	2.13362e-06
5.799	1.95371	-7.82314e-06	2.17719e-06
5.8	1.9537	-7.74494e-06	2.14307e-06
5.801	1.9537	-7.64589e-06	2.1405e-06
5.802	1.95369	-7.64203e-06	2.11654e-06
5.803	1.95369	-7.73363e-06	2.12154e-06
5.804	1.95369	-7.9838e-06	2.11622e-06
5.805	1.95368	-7.5656e-06	2.10068e-06
5.806	1.95368	-7.81959e-06	2.11434e-06
5.807	1.95368	-7.87514e-06	2.15858e-06
5.808	1.95367	-7.86919e-06	2.10377e-06
5.809	1.95367	-7.79473e-06	2.15e-06
5.81	1.95366	-7.77978e-06	2.11942e-06
5.811	1.95366	-7.52025e-06	2.10682e-06
5.812	1.95366	-7.69535e-06	2.13533e-06
5.813	1.95365	-7.91828e-06	2.12559e-06
5.814	1.95365	-7.57586e-06	2.11554e-06
5.815	1.95365	-7.65227e-06	2.13489e-06
5.816	1.95364	-7.74879e-06	2.12468e-06
5.817	1.95364	-7.52839e-06	2.111e-06
5.818	1.95364	-7.66392e-06	2.12772e-06
5.819	1.95363	-7.8833e-06	2.09953e-06
5.82	1.95363	-7.43542e-06	2.16183e-06
5.821	1.95362	-7.65237e-06	2.13302e-06
5.822	1.95362	-7.67072e-06	2.1651e-06
5.823	1.95361	-7.5057e-06	2.12675e-06
5.824	1.95361	-7.70315e-06	2.12396e-06
5.825	1.95361	-7.75729e-06	2.11717e-06
5.826	1.9536	-7.50586e-06	2.06551e-06
5.827	1.9536	-7.76757e-06	2.09311e-06
5.828	1.9536	-7.70229e-06	2.15837e-06
5.829	1.95359	-7.55625e-06	2.0813e-06
5.83	1.95359	-7.56434e-06	2.10756e-06
5.831	1.95359	-7.69523e-06	2.14841e-06
5.832	1.95358	-7.50731e-06	2.0459e-06
5.833	1.95358	-7.71697e-06	2.08974e-06
5.834	1.95358	-7.70158e-06	2.11335e-06
5.835	1.95357	-7.39987e-06	2.10213e-06
5.836	1.95357	-7.79653e-06	2.09107e-06
5.837	1.95357	-7.55994e-06	2.15352e-06
5.838	1.95356	-7.37224e-06	2.09837e-06
5.839	1.95355	-7.62763e-06	2.0979e-06
5.84	1.95355	-7.81262e-06	2.08887e-06
5.841	1.95355	-7.23702e-06	2.1021e-06
5.842	1.95355	-7.60666e-06	2.13529e-06
5.843	1.95354	-7.56305e-06	2.09318e-06
5.844	1.95354	-7.57146e-06	2.08879e-06
5.845	1.95354	-7.74044e-06	2.10612e-06
5.846	1.95353	-7.54316e-06	2.06382e-06
5.847	1.95353	-7.60492e-06	2.08595e-06
5.848	1.95352	-7.6631e-06	2.10846e-06
5.849	1.95352	-7.41728e-06	2.09997e-06
5.85	1.95351	-7.86613e-06	2.07276e-06
5.851	1.95351	-7.57521e-06	2.1314e-06
5.852	1.95351	-7.47412e-06	2.07797e-06
5.853	1.9535	-7.56592e-06	2.07806e-06
5.854	1.95351	-7.57961e-06	2.11957e-06
5.855	1.95349	-7.44033e-06	2.04841e-06
5.856	1.95349	-7.50555e-06	2.09626e-06
5.857	1.95349	-7.65586e-06	2.09678e-06
5.858	1.95348	-7.41326e-06	2.07376e-06
5.859	1.95348	-7.52159e-06	2.09132e-06
5.86	1.95348	-7.54254e-06	2.10982e-06
5.861	1.95347	-7.46567e-06	2.04176e-06
5.862	1.95348	-7.43148e-06	2.11702e-06
5.863	1.95346	-7.45802e-06	2.08175e-06
5.864	1.95346	-7.61109e-06	2.06202e-06
5.865	1.95346	-7.45287e-06	2.10784e-06
5.866	1.95345	-7.36132e-06	2.0696e-06
5.867	1.95345	-7.51732e-06	2.07483e-06
5.868	1.95345	-7.52244e-06	2.06816e-06
5.869	1.95344	-7.27374e-06	2.06784e-06
5.87	1.95344	-7.49498e-06	2.07534e-06
5.871	1.95344	-7.51844e-06	2.09629e-06
5.872	1.95343	-7.32859e-06	2.0536e-06
5.873	1.95343	-7.58505e-06	2.05235e-06
5.874	1.95343	-7.57789e-06	2.09146e-06
5.875	1.95342	-7.41824e-06	2.04397e-06
5.876	1.95342	-7.55416e-06	2.0534e-06
5.877	1.95342	-7.40735e-06	2.09916e-06
5.878	1.95341	-7.29567e-06	2.04716e-06
5.879	1.95341	-7.60138e-06	2.05579e-06
5.88	1.9534	-7.6013e-06	2.04881e-06
5.881	1.9534	-7.4302e-06	2.03149e-06
5.882	1.9534	-7.41566e-06	2.06631e-06
5.883	1.95339	-7.47635e-06	2.06046e-06
5.884	1.95339	-7.36136e-06	2.03792e-06
5.885	1.95339	-7.29522e-06	2.10476e-06
5.886	1.95338	-7.3437e-06	2.03225e-06
5.887	1.95338	-7.55905e-06	2.04777e-06
5.888	1.95338	-7.4565e-06	2.09804e-06
5.889	1.95337	-7.25166e-06	2.03943e-06
5.89	1.95337	-7.40956e-06	2.07525e-06
5.891	1.95336	-7.40805e-06	2.03313e-06
5.892	1.95336	-7.41086e-06	2.06665e-06
5.893	1.95336	-5.50636e-06	2.13965e-06
5.894	1.95335	-8.52804e-06	1.98305e-06
5.895	1.95335	-7.51889e-06	2.06149e-06
5.896	1.95335	-7.22466e-06	2.06979e-06
5.897	1.95335	-7.30246e-06	2.0649e-06
5.898	1.95334	-7.44281e-06	2.06932e-06
5.899	1.95334	-7.08954e-06	2.06839e-06
5.9	1.95333	-7.36754e-06	2.0536e-06
5.901	1.95333	-7.46685e-06	2.06425e-06
5.902	1.95333	-7.25514e-06	2.04858e-06
5.903	1.95332	-7.33187e-06	2.01873e-06
5.904	1.95332	-7.39888e-06	2.07236e-06
5.905	1.95331	-7.36059e-06	2.00552e-06
5.906	1.95331	-7.42528e-06	2.0309e-06
5.907	1.95331	-7.42e-06	2.03196e-06
5.908	1.9533	-7.1137e-06	2.02149e-06
5.909	1.9533	-7.20367e-06	2.06924e-06
5.91	1.95329	-7.43566e-06	2.0283e-06
